Id;ClassLabel
166;0.77608997
167;0.007497857
168;0.009616315
169;0.05187404
170;0.094905645
171;0.08527989
172;0.001735578
173;0.24729176
174;0.000418981
175;0.004294803
176;0.002811511
177;0.00103427
178;0.14871041
179;0.080603
180;0.004698902
181;0.000660459
182;0.001564513
183;0.001012375
184;0.001216879
185;0.002584467
186;0.08292616
187;0.00784127
188;0.000822008
189;0.000847548
190;0.003196657
191;0.009707917
192;0.003547798
193;0.001265824
194;0.007218202
195;0.030470848
196;0.56451523
197;0.025678864
198;0.034410577
199;0.001947661
200;0.001369864
201;0.7012882
202;0.001769861
203;0.00592348
204;0.004307121
205;0.001193315
206;0.64898086
207;0.5508241
208;0.001910935
209;0.67199516
210;0.001022041
211;0.6866568
212;0.015830686
213;0.11434243
214;0.5428758
215;0.8326125
216;0.000698437
217;0.005838791
218;0.5253731
219;0.004783124
220;0.6480687
221;0.00148652
222;0.012479395
223;0.001275967
224;0.098289974
225;0.21193354
226;0.26036382
227;0.002331515
228;0.016519109
229;0.60779685
230;0.00045839
231;0.021620095
232;0.019913575
233;0.03773558
234;0.7996519
235;0.040673565
236;0.001634022
237;0.033049047
238;0.002360821
239;0.3138878
240;0.009556402
241;0.005788386
242;0.69654876
243;0.03541414
244;0.001488715
245;0.65496397
246;0.5872504
247;0.001921813
248;0.001842747
249;0.001628121
250;0.03722301
251;0.000769814
252;0.022932788
253;0.000959069
254;0.16358009
255;0.000651389
256;0.43083298
257;0.22550935
258;0.003596147
259;0.003014257
260;0.08634179
261;0.000971059
262;0.006586502
263;0.5661235
264;0.002595087
265;0.009626985
266;0.6824557
267;0.13625649
268;0.004497161
269;0.00112923
270;0.31908545
271;0.003770351
272;0.10186329
273;0.029632578
274;0.001131654
275;0.13180588
276;0.03809796
277;0.8400596
278;0.01665919
279;0.000895818
280;0.033296097
281;0.003769934
282;0.009784381
283;0.001384954
284;0.000568658
285;0.47814974
286;0.22671433
287;0.00121964
288;0.34604537
289;0.003201803
290;0.001722505
291;0.001777361
292;0.44219208
293;0.002708266
294;0.003831118
295;0.05155049
296;0.058550924
297;0.24731994
298;0.726314
299;0.001343916
300;0.1941477
301;0.001434555
302;0.000513643
303;0.002053459
304;0.34276852
305;0.26570597
306;0.00293987
307;0.004087498
308;0.000663479
309;0.000954529
310;0.041144174
311;0.032421947
312;0.000737389
313;0.7670691
314;0.006280909
315;0.02290701
316;0.002296885
317;0.001804352
318;0.001805504
319;0.22558904
320;0.001591067
321;0.04398815
322;0.00313581
323;0.17631304
324;0.04600649
325;0.57077485
326;0.001902888
327;0.11821254
328;0.000582824
329;0.000616461
330;0.000875046
331;0.002064685
332;0.011469136
333;0.014765978
334;0.001087705
335;0.001195212
336;0.6495369
337;0.002264212
338;0.001083354
339;0.02969419
340;0.38070908
341;0.025798023
342;0.001774987
343;0.01742352
344;0.012943208
345;0.037160993
346;0.05201738
347;0.002404988
348;0.002000709
349;0.22671394
350;0.07636538
351;0.004314482
352;0.001313259
353;0.002840469
354;0.000591497
355;0.000796735
356;0.30527285
357;0.034855604
358;0.003142764
359;0.120081685
360;0.6415927
361;0.11169431
362;0.002318909
363;0.00094526
364;0.001653244
365;0.56635845
366;0.30126438
367;0.10706694
368;0.000752161
369;0.043427765
370;0.003402402
371;0.001712074
372;0.007801592
373;0.1688518
374;0.11469803
375;0.02736788
376;0.6538268
377;0.001610935
378;0.72914046
379;0.1554778
380;0.004737338
381;0.6318806
382;0.003900707
383;0.038661133
384;0.37868297
385;0.004646868
386;0.001415432
387;0.004069527
388;0.00222983
389;0.002369155
390;0.010932733
391;0.000677705
392;0.003370176
393;0.002395789
394;0.030317098
395;0.004301568
396;0.00059699
397;0.002973874
398;0.00163877
399;0.372265
400;0.01158616
401;0.000804196
402;0.000825286
403;0.16107078
404;0.003053625
405;0.47969937
406;0.001092633
407;0.39476666
408;0.001147042
409;0.018437376
410;0.005858243
411;0.5771529
412;0.4230734
413;0.15121505
414;0.023958921
415;0.001163542
416;0.059480984
417;0.000835309
418;0.018145075
419;0.6355762
420;0.001027852
421;0.001302083
422;0.41600665
423;0.023439467
424;0.004041483
425;0.009446631
426;0.012205551
427;0.10059243
428;0.013179272
429;0.58275145
430;0.41885033
431;0.51328415
432;0.00386705
433;0.001233608
434;0.93404245
435;0.19447994
436;0.76128817
437;0.017914018
438;0.7011965
439;0.000757277
440;0.03181841
441;0.000924041
442;0.7268517
443;0.33077005
444;0.002627949
445;0.35786638
446;0.11851156
447;0.02405841
448;0.19546537
449;0.000635078
450;0.25261655
451;0.20018168
452;0.68473274
453;0.00253429
454;0.22994208
455;0.002062023
456;0.007289151
457;0.005957732
458;0.3968372
459;0.493811
460;0.003177305
461;0.004639973
462;0.6251514
463;0.4849001
464;0.1324711
465;0.0882865
466;0.001556873
467;0.001217604
468;0.001420279
469;0.002364725
470;0.008704294
471;0.17300083
472;0.00181673
473;0.002419621
474;0.001160224
475;0.001047631
476;0.18329729
477;0.022566428
478;0.20345676
479;0.002096047
480;0.37889323
481;0.002605746
482;0.004181196
483;0.00121369
484;0.17846106
485;0.82363445
486;0.000865877
487;0.8217952
488;0.001274387
489;0.23967552
490;0.14877819
491;0.00134184
492;0.79056287
493;0.6414195
494;0.023898115
495;0.008409669
496;0.061797548
497;0.41688332
498;0.01500086
499;0.33951804
500;0.000831028
501;0.001401196
502;0.008765747
503;0.39618793
504;0.44501162
505;0.40443024
506;0.13755402
507;0.000543167
508;0.001684219
509;0.001786321
510;0.004574458
511;0.000662516
512;0.000751376
513;0.000906497
514;0.87499386
515;0.012308389
516;0.002389044
517;0.008149306
518;0.01341934
519;0.002407551
520;0.008304924
521;0.000927409
522;0.057699192
523;0.54440963
524;0.3635696
525;0.003186415
526;0.005206426
527;0.001434694
528;0.003230602
529;0.002084683
530;0.35104778
531;0.001921376
532;0.10352077
533;0.01217715
534;0.008066803
535;0.003567437
536;0.27816704
537;0.08733887
538;0.07180676
539;0.014797747
540;0.07324689
541;0.001120488
542;0.115320094
543;0.01645256
544;0.00693662
545;0.001659652
546;0.10995454
547;0.24012434
548;0.104649894
549;0.004532456
550;0.001485507
551;0.002076785
552;0.07529912
553;0.009000987
554;0.007646462
555;0.19017775
556;0.012192895
557;0.19622695
558;0.001907816
559;0.005379389
560;0.000758131
561;0.13993146
562;0.000768105
563;0.001257479
564;0.2734833
565;0.12754937
566;0.00696679
567;0.000612716
568;0.001880705
569;0.28241816
570;0.010335048
571;0.000862628
572;0.002333432
573;0.003377696
574;0.000951906
575;0.07803757
576;0.018144062
577;0.001576652
578;0.000975162
579;0.48218644
580;0.00052472
581;0.001753241
582;0.048921626
583;0.00182278
584;0.001978695
585;0.90846235
586;0.012193263
587;0.00218448
588;0.5420618
589;0.24709417
590;0.006055842
591;0.60659546
592;0.000589112
593;0.001448433
594;0.001575937
595;0.000974139
596;0.05546996
597;0.000842144
598;0.07216626
599;0.029291978
600;0.002496372
601;0.004195233
602;0.053004812
603;0.002331297
604;0.002983183
605;0.37723255
606;0.7961831
607;0.05113417
608;0.79067135
609;0.00069052
610;0.000754555
611;0.55340165
612;0.78919077
613;0.031384677
614;0.004293402
615;0.004038533
616;0.000764122
617;0.001527151
618;0.000667095
619;0.00065879
620;0.09047851
621;0.002487153
622;0.11184924
623;0.000816425
624;0.19444822
625;0.005611291
626;0.001300474
627;0.001604011
628;0.8129568
629;0.005965869
630;0.6616003
631;0.01590543
632;0.19416618
633;0.007835289
634;0.000789702
635;0.449707
636;0.002133399
637;0.003980895
638;0.018527001
639;0.002685676
640;0.002521068
641;0.003294955
642;0.001033435
643;0.04033968
644;0.0012196
645;0.001005948
646;0.46738616
647;0.005548855
648;0.002192209
649;0.046473682
650;0.001473109
651;0.000912666
652;0.023993155
653;0.004417429
654;0.51738995
655;0.62666553
656;0.00275299
657;0.021200815
658;0.838568
659;0.11202047
660;0.041287065
661;0.016016206
662;0.52260345
663;0.18921535
664;0.14853747
665;0.012930423
666;0.27414832
667;0.9544456
668;0.000488023
669;0.003347208
670;0.000673115
671;0.019586334
672;0.003126671
673;0.006141812
674;0.001938462
675;0.43593714
676;0.045215786
677;0.00421981
678;0.5643697
679;0.000819832
680;0.7341521
681;0.00411285
682;0.002083451
683;0.002117107
684;0.14656675
685;0.005416334
686;0.002848476
687;0.003795882
688;0.13883094
689;0.794071
690;0.7892818
691;0.005967776
692;0.151992
693;0.0032746
694;0.24617557
695;0.003265391
696;0.00104775
697;0.000928909
698;0.00366953
699;0.23198056
700;0.14538518
701;0.32952297
702;0.000603269
703;0.000992099
704;0.001167595
705;0.28556302
706;0.8683819
707;0.3543494
708;0.39266625
709;0.8515239
710;0.6812491
711;0.004139036
712;0.002799432
713;0.000208696
714;0.041762155
715;0.004281163
716;0.002457261
717;0.79094464
718;0.57531464
719;0.004006892
720;0.24593985
721;0.060347807
722;0.057882477
723;0.22388531
724;0.00783967
725;0.000817676
726;0.66859573
727;0.08666658
728;0.07174366
729;0.000574688
730;0.010685642
731;0.004873186
732;0.002518277
733;0.10553762
734;0.000248909
735;0.25494325
736;0.2812378
737;0.067947306
738;0.007214218
739;0.11823095
740;0.003936181
741;0.004364749
742;0.2786589
743;0.006345203
744;0.25785628
745;0.000845492
746;0.00175184
747;0.001372943
748;0.5416789
749;0.18970114
750;0.072597675
751;0.001318336
752;0.003546884
753;0.004502197
754;0.004965693
755;0.002613713
756;0.10018966
757;0.000545959
758;0.004085898
759;0.002967616
760;0.8481281
761;0.001939893
762;0.045992374
763;0.16883506
764;0.2434514
765;0.003574987
766;0.004757285
767;0.25372243
768;0.081629366
769;0.000704378
770;0.011169086
771;0.35133633
772;0.000668188
773;0.07006148
774;0.000695189
775;0.000530203
776;0.56091386
777;0.05394572
778;0.001850089
779;0.005345205
780;0.003015498
781;0.002502521
782;0.000900288
783;0.060734887
784;0.001226435
785;0.001488219
786;0.012003382
787;0.0012151
788;0.05457489
789;0.04647112
790;0.042399418
791;0.00042522
792;0.010935406
793;0.001300067
794;0.001477271
795;0.002973586
796;0.61546063
797;0.008551955
798;0.001219789
799;0.016966352
800;0.40508613
801;0.26811072
802;0.022146622
803;0.00100858
804;0.56266254
805;0.44512033
806;0.121247016
807;0.007644892
808;0.13257603
809;0.000568549
810;0.003955325
811;0.050013423
812;0.14857773
813;0.015949031
814;0.21851468
815;0.2126572
816;0.2893833
817;0.5443273
818;0.35808325
819;0.001080364
820;0.000717411
821;0.4504393
822;0.002368152
823;0.16368602
824;0.52441424
825;0.52714974
826;0.005069991
827;0.001551946
828;0.030419877
829;0.005182842
830;0.004033019
831;0.5932816
832;0.3585186
833;0.003686975
834;0.00053667
835;0.001188407
836;0.054674786
837;0.020312766
838;0.00794066
839;0.008396208
840;0.11248816
841;0.001272053
842;0.15632944
843;0.002117783
844;0.042238485
845;0.00112169
846;0.000634998
847;0.021982512
848;0.001030088
849;0.65905833
850;0.34032682
851;0.003838857
852;0.027661115
853;0.025252014
854;0.00119106
855;0.003743122
856;0.001679122
857;0.001806051
858;0.10705018
859;0.57670534
860;0.00637115
861;0.000951856
862;0.06304491
863;0.001801332
864;0.32562408
865;0.001043816
866;0.002380282
867;0.010139753
868;0.001308262
869;0.29019463
870;0.18725725
871;0.46283555
872;0.3917339
873;0.001870692
874;0.00176691
875;0.003405293
876;0.5416251
877;0.00394846
878;0.002546579
879;0.22727895
880;0.003430178
881;0.20656924
882;0.9391217
883;0.9312606
884;0.009277721
885;0.006614596
886;0.00070411
887;0.005885223
888;0.001608501
889;0.02364268
890;0.006963124
891;0.3219448
892;0.001257787
893;0.24417828
894;0.003028144
895;0.001532992
896;0.005384316
897;0.000896931
898;0.043058027
899;0.012011726
900;0.003740291
901;0.034023356
902;0.001782149
903;0.001529604
904;0.001846194
905;0.002694905
906;0.007493675
907;0.2399785
908;0.001238555
909;0.001538912
910;0.16441049
911;0.60125476
912;0.6956053
913;0.002529651
914;0.008491665
915;0.4825003
916;0.00639981
917;0.000547638
918;0.17697798
919;0.001113912
920;0.116924815
921;0.08236447
922;0.008186638
923;0.004558066
924;0.478281
925;0.13213837
926;0.018239995
927;0.000607908
928;0.2397549
929;0.011184613
930;0.018669894
931;0.001121948
932;0.7529971
933;0.000776808
934;0.003512512
935;0.000684838
936;0.000926544
937;0.005363464
938;0.019778877
939;0.00271374
940;0.002772421
941;0.054731578
942;0.36174536
943;0.6549859
944;0.023018489
945;0.000409236
946;0.0651733
947;0.5133861
948;0.000482142
949;0.005134016
950;0.6796228
951;0.003628333
952;0.057602633
953;0.027901778
954;0.63071364
955;0.01698047
956;0.16833554
957;0.16137454
958;0.001531959
959;0.040171813
960;0.014130215
961;0.7559698
962;0.43587232
963;0.020222455
964;0.00110052
965;0.008797686
966;0.013516605
967;0.124160595
968;0.009930153
969;0.4580017
970;0.002989302
971;0.005458156
972;0.021898717
973;0.008871148
974;0.5034141
975;0.5906581
976;0.04390213
977;0.001240492
978;0.004267762
979;0.20846605
980;0.000924339
981;0.001693169
982;0.00065732
983;0.001048992
984;0.23705475
985;0.007450094
986;0.005610874
987;0.015158306
988;0.31794676
989;0.006592562
990;0.003608118
991;0.51466614
992;0.6502575
993;0.005185703
994;0.3468251
995;0.007132103
996;0.13904051
997;0.000917763
998;0.77485514
999;0.00656724
1000;0.001188407
1001;0.03553124
1002;0.34049156
1003;0.001446138
1004;0.001254201
1005;0.00247697
1006;0.010488153
1007;0.006443381
1008;0.000822951
1009;0.040174276
1010;0.024384847
1011;0.051035434
1012;0.15248938
1013;0.000629475
1014;0.5923283
1015;0.002056847
1016;0.000740757
1017;0.006301632
1018;0.000980715
1019;0.001274804
1020;0.19079065
1021;0.021015367
1022;0.001686136
1023;0.088787384
1024;0.004154245
1025;0.00350073
1026;0.41791144
1027;0.119533725
1028;0.0018905
1029;0.2488954
1030;0.13993408
1031;0.07472115
1032;0.32749796
1033;0.12354496
1034;0.22723974
1035;0.002891421
1036;0.022261659
1037;0.001002044
1038;0.000988146
1039;0.010553976
1040;0.001328001
1041;0.7343499
1042;0.14315511
1043;0.003124893
1044;0.007767439
1045;0.46724093
1046;0.43555966
1047;0.009316653
1048;0.010731082
1049;0.000663877
1050;0.00842305
1051;0.6014675
1052;0.08910754
1053;0.002717455
1054;0.3413891
1055;0.0007583
1056;0.08748471
1057;0.049071223
1058;0.00106898
1059;0.000987361
1060;0.002320677
1061;0.31919882
1062;0.13268398
1063;0.001129866
1064;0.0916455
1065;0.0156913
1066;0.35107908
1067;0.8055394
1068;0.002114187
1069;0.006555478
1070;0.003611754
1071;0.001297951
1072;0.000292937
1073;0.009775798
1074;0.14729619
1075;0.018784484
1076;0.001513054
1077;0.26372254
1078;0.18554272
1079;0.000892013
1080;0.3147513
1081;0.000592748
1082;0.001868894
1083;0.003818194
1084;0.13462499
1085;0.13543613
1086;0.12888277
1087;0.002171695
1088;0.000916312
1089;0.008432935
1090;0.89022875
1091;0.61028314
1092;0.000411242
1093;0.002509048
1094;0.003519396
1095;0.000505954
1096;0.001499931
1097;0.001660903
1098;0.000647843
1099;0.001059035
1100;0.5969134
1101;0.17417495
1102;0.013818254
1103;0.04311629
1104;0.06872037
1105;0.000705361
1106;0.14209618
1107;0.7315318
1108;0.8534725
1109;0.19698341
1110;0.000819544
1111;0.65949124
1112;0.014909794
1113;0.001146277
1114;0.017830601
1115;0.04916486
1116;0.7196164
1117;0.001026114
1118;0.000579715
1119;0.63819057
1120;0.44883308
1121;0.001880467
1122;0.001689583
1123;0.012413959
1124;0.03333984
1125;0.002097557
1126;0.090965174
1127;0.2000569
1128;0.00363341
1129;0.000945936
1130;0.4194019
1131;0.5997399
1132;0.02333648
1133;0.012488425
1134;0.000951201
1135;0.12830402
1136;0.644039
1137;0.000471026
1138;0.030625293
1139;0.005577445
1140;0.6791385
1141;0.003082007
1142;0.059568446
1143;0.002922396
1144;0.26861095
1145;0.000752141
1146;0.011451374
1147;0.7707866
1148;0.002218783
1149;0.002859205
1150;0.04815652
1151;0.001433293
1152;0.001020899
1153;0.001562437
1154;0.000602494
1155;0.12775874
1156;0.038047552
1157;0.2553803
1158;0.001785616
1159;0.000518908
1160;0.010564108
1161;0.14879496
1162;0.018268367
1163;0.42200765
1164;0.008027494
1165;0.34945714
1166;0.003283014
1167;0.0455306
1168;0.19480735
1169;0.000481109
1170;0.5592869
1171;0.00077035
1172;0.02183167
1173;0.001626402
1174;0.00091666
1175;0.002069235
1176;0.003289541
1177;0.000472387
1178;0.6792145
1179;0.08168611
1180;0.3812962
1181;0.04683288
1182;0.28830183
1183;0.000607868
1184;0.001268774
1185;0.00089396
1186;0.07390005
1187;0.3911825
1188;0.3127437
1189;0.001887103
1190;0.002569079
1191;0.010588467
1192;0.6201742
1193;0.029441288
1194;0.005229622
1195;0.001776228
1196;0.121317804
1197;0.028309116
1198;0.141308
1199;0.0004674
1200;0.43658686
1201;0.24145658
1202;0.66224617
1203;0.003099014
1204;0.29082873
1205;0.6243517
1206;0.000646184
1207;0.000795881
1208;0.002572268
1209;0.6392686
1210;0.20908095
1211;0.000994106
1212;0.008531491
1213;0.43764856
1214;0.637814
1215;0.000708371
1216;0.001055539
1217;0.08005937
1218;0.003143817
1219;0.8521004
1220;0.011221588
1221;0.4001877
1222;0.005956312
1223;0.19758785
1224;0.22555749
1225;0.001566788
1226;0.27313843
1227;0.64675766
1228;0.003856699
1229;0.5422105
1230;0.04268979
1231;0.05320685
1232;0.00216046
1233;0.5042947
1234;0.006793747
1235;0.5982655
1236;0.000803868
1237;0.18334162
1238;0.001634628
1239;0.003779888
1240;0.009305666
1241;0.000674874
1242;0.34361514
1243;0.113760054
1244;0.001601944
1245;0.004138589
1246;0.07784835
1247;0.012597938
1248;0.2448724
1249;0.000845462
1250;0.004297415
1251;0.0398678
1252;0.001621296
1253;0.000596941
1254;0.003601332
1255;0.001525591
1256;0.21909384
1257;0.000637392
1258;0.37890473
1259;0.47848344
1260;0.027745068
1261;0.00207455
1262;0.7195244
1263;0.000666171
1264;0.001783788
1265;0.006821563
1266;0.022135654
1267;0.005007297
1268;0.006681929
1269;0.32584658
1270;0.001053741
1271;0.001331429
1272;0.010600071
1273;0.01748991
1274;0.26231897
1275;0.001180301
1276;0.32644752
1277;0.13478492
1278;0.32928476
1279;0.00259158
1280;0.18105881
1281;0.000920425
1282;0.004065772
1283;0.002182613
1284;0.006061772
1285;0.039762676
1286;0.7965781
1287;0.06193632
1288;0.00408565
1289;0.000588556
1290;0.001256267
1291;0.044590283
1292;0.001342038
1293;0.000546018
1294;0.000964453
1295;0.002866586
1296;0.000801484
1297;0.000950207
1298;0.2579472
1299;0.001149694
1300;0.10866483
1301;0.017751783
1302;0.40996686
1303;0.001010825
1304;0.007027268
1305;0.5747514
1306;0.16663276
1307;0.13070638
1308;0.00530537
1309;0.39677873
1310;0.00173683
1311;0.13718455
1312;0.001288513
1313;0.001506905
1314;0.04454261
1315;0.00053973
1316;0.001998067
1317;0.08501484
1318;0.1190032
1319;0.001890123
1320;0.019141397
1321;0.4993701
1322;0.19481795
1323;0.002516568
1324;0.22493136
1325;0.08375313
1326;0.044748563
1327;0.003116538
1328;0.4414941
1329;0.007512669
1330;0.002353162
1331;0.000803957
1332;0.001927227
1333;0.000900974
1334;0.5400862
1335;0.001777252
1336;0.001046827
1337;0.046730697
1338;0.010185868
1339;0.001324683
1340;0.014127791
1341;0.003741384
1342;0.003620446
1343;0.000630856
1344;0.21233518
1345;0.017914584
1346;0.001647254
1347;0.000785708
1348;0.002507925
1349;0.15286995
1350;0.08427558
1351;0.001194328
1352;0.11662861
1353;0.005874038
1354;0.12167104
1355;0.000755042
1356;0.623566
1357;0.28871337
1358;0.012813161
1359;0.001758397
1360;0.006453166
1361;0.80836993
1362;0.4752783
1363;0.003125499
1364;0.39654207
1365;0.017003417
1366;0.35538778
1367;0.000961055
1368;0.08655888
1369;0.001032054
1370;0.006939461
1371;0.41991153
1372;0.001458347
1373;0.3037231
1374;0.030643731
1375;0.001083175
1376;0.017457714
1377;0.009218554
1378;0.24346828
1379;0.24274577
1380;0.003061285
1381;0.001179824
1382;0.002786527
1383;0.006625146
1384;0.26576233
1385;0.00506863
1386;0.056960285
1387;0.30707553
1388;0.13640837
1389;0.012301654
1390;0.001831253
1391;0.44541776
1392;0.001495173
1393;0.064340085
1394;0.003259669
1395;0.001635989
1396;0.001494587
1397;0.03506274
1398;0.001242807
1399;0.000565698
1400;0.002002716
1401;0.0325056
1402;0.030068964
1403;0.026732752
1404;0.000799497
1405;0.00068742
1406;0.004247169
1407;0.12579432
1408;0.057045132
1409;0.09074288
1410;0.002539704
1411;0.2010086
1412;0.4264349
1413;0.000375479
1414;0.001488914
1415;0.005255888
1416;0.001687646
1417;0.019448051
1418;0.005610585
1419;0.007463565
1420;0.001463244
1421;0.00437211
1422;0.003675898
1423;0.36568847
1424;0.2033037
1425;0.003485471
1426;0.00126644
1427;0.025248885
1428;0.61066204
1429;0.011245519
1430;0.95732117
1431;0.049275268
1432;0.00335757
1433;0.4481775
1434;0.00036039
1435;0.002971709
1436;0.38512504
1437;0.005716503
1438;0.004262368
1439;0.000588814
1440;0.21271439
1441;0.1955381
1442;0.002080381
1443;0.3715746
1444;0.007533014
1445;0.003635526
1446;0.029317865
1447;0.001191914
1448;0.000210206
1449;0.008636733
1450;0.000972688
1451;0.4291383
1452;0.003817817
1453;0.4079074
1454;0.001013647
1455;0.001286338
1456;0.006798327
1457;0.003094157
1458;0.0043571
1459;0.2840649
1460;0.012906571
1461;0.000763655
1462;0.11970052
1463;0.19644964
1464;0.8180592
1465;0.3760364
1466;0.001204729
1467;0.025535354
1468;0.08932498
1469;0.051221948
1470;0.05268109
1471;0.09075891
1472;0.09614116
1473;0.7410965
1474;0.3532218
1475;0.001094351
1476;0.001075427
1477;0.001936277
1478;0.001539975
1479;0.001885822
1480;0.001078993
1481;0.001726002
1482;0.43519497
1483;0.5303748
1484;0.31553552
1485;0.044251513
1486;0.000718127
1487;0.16576204
1488;0.12879421
1489;0.3500786
1490;0.002147526
1491;0.009299845
1492;0.08312238
1493;0.010736992
1494;0.003012945
1495;0.07499304
1496;0.42211604
1497;0.009311289
1498;0.00584502
1499;0.002492487
1500;0.057165682
1501;0.001761893
1502;0.000774304
1503;0.52778107
1504;0.048035134
1505;0.07696282
1506;0.47488844
1507;0.09538785
1508;0.003488084
1509;0.60234886
1510;0.38595536
1511;0.003130456
1512;0.002317766
1513;0.00119703
1514;0.003887683
1515;0.001497219
1516;0.7870419
1517;0.001041174
1518;0.13698268
1519;0.003038814
1520;0.001050184
1521;0.47419608
1522;0.014572511
1523;0.007862538
1524;0.004518161
1525;0.000692735
1526;0.001777629
1527;0.001238247
1528;0.038396627
1529;0.001389206
1530;0.07384836
1531;0.001864721
1532;0.00143532
1533;0.016092658
1534;0.028330088
1535;0.001881788
1536;0.021423737
1537;0.001544207
1538;0.007312179
1539;0.06017937
1540;0.00062422
1541;0.14671528
1542;0.17003022
1543;0.030430457
1544;0.008505036
1545;0.013213247
1546;0.11198604
1547;0.004611711
1548;0.15862425
1549;0.003599535
1550;0.06363232
1551;0.57041496
1552;0.026516786
1553;0.009446462
1554;0.001507799
1555;0.001984616
1556;0.004121343
1557;0.61283916
1558;0.3116624
1559;0.001302759
1560;0.000940651
1561;0.000634591
1562;0.057810336
1563;0.4829391
1564;0.005065849
1565;0.006359637
1566;0.00329568
1567;0.000810077
1568;0.6554406
1569;0.000984798
1570;0.41170385
1571;0.20076711
1572;0.00227042
1573;0.001213223
1574;0.009522031
1575;0.03618266
1576;0.018950641
1577;0.000926514
1578;0.003314902
1579;0.028544217
1580;0.43376926
1581;0.011100699
1582;0.001021852
1583;0.17633505
1584;0.001451155
1585;0.001482984
1586;0.00094683
1587;0.74201393
1588;0.33182484
1589;0.008665432
1590;0.14980808
1591;0.46441808
1592;0.68295
1593;0.000874956
1594;0.02975002
1595;0.002421697
1596;0.001586129
1597;0.097350806
1598;0.8975992
1599;0.082395345
1600;0.002368401
1601;0.009594172
1602;0.000486493
1603;0.002606432
1604;0.001684666
1605;0.001771738
1606;0.19498937
1607;0.40665022
1608;0.000543942
1609;0.00066784
1610;0.6228487
1611;0.60063916
1612;0.002257278
1613;0.001903941
1614;0.007319113
1615;0.001147091
1616;0.00057445
1617;0.021711877
1618;0.003546357
1619;0.025337657
1620;0.42544404
1621;0.000518829
1622;0.009211928
1623;0.69034976
1624;0.2265362
1625;0.00092262
1626;0.001674473
1627;0.016490648
1628;0.311056
1629;0.007924765
1630;0.048559744
1631;0.5737242
1632;0.031435657
1633;0.4912537
1634;0.19995862
1635;0.007674774
1636;0.002112706
1637;0.000771076
1638;0.30028352
1639;0.001004189
1640;0.001475761
1641;0.003150374
1642;0.002417157
1643;0.003283322
1644;0.49496737
1645;0.07225426
1646;0.001244833
1647;0.029812684
1648;0.001302292
1649;0.22424464
1650;0.000843277
1651;0.000871708
1652;0.001113584
1653;0.13462272
1654;0.000724475
1655;0.0049119
1656;0.000684122
1657;0.07597566
1658;0.17579229
1659;0.006745398
1660;0.011534105
1661;0.062596686
1662;0.07367325
1663;0.001153419
1664;0.74375916
1665;0.007745355
1666;0.46179637
